customer_id,age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre,Random_Text,Unused_Code,Extra_Column,Fake_Status
CUS_1887,28,Female,Basic,10.43,25,,Tablet,8.99,0,Gift Card,4,0.4,Horror,trash,44152,none,maybe
CUS_3672,45,Female,Basic,9.77,16,Asia,Laptop,8.99,0,Gift Card,2,0.57,Romance,trash,58443,xyz,yes
CUS_738,35,Female,Basic,11.85,57,,TV,8.99,1,Gift Card,3,0.2,Documentary,dummy,81332,xyz,no
CUS_1844,45,Female,Standard,21.09,4,unknown,Tablet,13.99,0,Gift Card,5,4.22,Romance,random,70123,none,no
CUS_4416,44,Other,Premium,46.8,46,Oceania,Mobile,17.99,0,Crypto,4,1.0,Romance,trash,16105,abc,no
CUS_1143,63,Female,Standard,45.57,53,Europe,Desktop,13.99,0,Debit Card,4,0.84,Romance,trash,28552,none,maybe
CUS_2858,49,Other,Premium,19.3,19,Oceania,Mobile,17.99,0,PayPal,5,0.97,Horror,trash,95590,abc,maybe
CUS_175,44,Male,Premium,38.18,49,Oceania,TV,17.99,0,Gift Card,3,0.76,Documentary,trash,54046,xyz,no
CUS_4071,65,Other,Basic,9.95,8,,Laptop,8.99,0,Crypto,5,1.11,Comedy,sample,34320,abc,yes
CUS_080,58,Female,Standard,9.52,51,Europe,Laptop,13.99,1,PayPal,1,0.18,Sci-Fi,trash,2825,xyz,maybe
CUS_3951,64,Male,Basic,1.84,30,Oceania,Tablet,8.99,1,Credit Card,4,0.06,Sci-Fi,random,14783,xyz,maybe
CUS_1920,28,Male,Standard,1.17,34,Asia,Laptop,13.99,1,PayPal,4,0.03,Comedy,sample,12274,none,no
CUS_3540,26,Other,Standard,18.76,34,invalid,Tablet,13.99,0,Credit Card,2,0.54,Romance,sample,7347,xyz,maybe
CUS_2447,45,Other,Standard,12.64,33,North America,Desktop,13.99,1,Crypto,4,0.37,Romance,random,98417,none,yes
CUS_545,45,Female,Premium,0.91,7,South America,Mobile,17.99,1,Crypto,5,0.11,Horror,sample,4566,xyz,yes
CUS_3685,57,Female,Standard,1.41,11,,Tablet,13.99,0,PayPal,5,0.12,Romance,sample,27744,temp,maybe
CUS_1076,43,Male,Basic,50.47,37,Africa,Laptop,8.99,0,Debit Card,4,1.33,Sci-Fi,trash,96463,none,yes
CUS_3639,45,Female,Basic,42.32,30,Asia,TV,8.99,0,Crypto,4,1.37,Documentary,random,64980,temp,maybe
CUS_1043,32,Female,Standard,13.49,8,Africa,Desktop,13.99,0,Gift Card,4,1.5,Sci-Fi,dummy,64608,xyz,no
CUS_231,68,Female,Standard,2.7,35,Asia,TV,13.99,1,Debit Card,1,0.08,Documentary,random,59446,temp,no
CUS_1413,52,Female,Standard,10.14,49,,TV,13.99,1,Gift Card,4,0.2,Action,dummy,10183,abc,yes
CUS_1695,51,Other,Premium,1.37,60,South America,Tablet,17.99,1,PayPal,4,0.02,Action,trash,58136,xyz,maybe
CUS_615,40,Female,Standard,0.68,37,Africa,Laptop,13.99,1,Debit Card,3,0.02,Horror,sample,1013,abc,maybe
CUS_2840,56,Male,Basic,8.25,27,Asia,TV,8.99,0,Debit Card,3,0.29,Comedy,dummy,78245,temp,no
CUS_3187,63,Male,Standard,5.16,53,unknown,Desktop,13.99,0,Debit Card,5,0.1,Romance,trash,89216,temp,yes
CUS_3852,32,Female,Premium,14.36,0,,Desktop,17.99,0,PayPal,2,14.36,Romance,random,25522,abc,no
CUS_867,41,Female,Premium,0.43,2,Oceania,Mobile,17.99,0,Gift Card,5,0.14,Horror,random,41252,temp,no
CUS_774,70,Other,Premium,9.13,50,South America,Laptop,17.99,1,Debit Card,3,0.18,Horror,sample,89154,none,yes
CUS_2096,36,Female,Premium,4.26,21,Europe,TV,17.99,0,PayPal,4,0.19,Horror,dummy,84056,xyz,yes
CUS_4311,53,Female,Premium,4.37,48,invalid,Tablet,17.99,1,PayPal,3,0.09,Comedy,random,83373,temp,maybe
CUS_3756,40,Male,Basic,2.24,9,,Desktop,8.99,1,Debit Card,2,0.22,Drama,trash,85780,abc,yes
CUS_1410,51,Other,Basic,3.64,50,South America,TV,8.99,1,Debit Card,1,0.07,Action,trash,18299,abc,maybe
CUS_4742,32,Female,Standard,12.46,17,Africa,Laptop,13.99,0,Debit Card,5,0.69,Comedy,sample,30652,temp,maybe
CUS_4757,25,Male,Standard,3.84,45,Africa,Mobile,13.99,1,Debit Card,5,0.08,Drama,random,7199,temp,maybe
CUS_4159,52,Other,Premium,34.96,50,North America,Desktop,17.99,0,Credit Card,3,0.69,Horror,dummy,58542,abc,yes
CUS_4056,53,Female,Standard,2.34,46,,Desktop,13.99,1,PayPal,1,0.05,Romance,random,20129,abc,no
CUS_3323,61,Male,Standard,5.61,56,,Laptop,13.99,1,Debit Card,1,0.1,Horror,dummy,30463,temp,yes
CUS_3036,55,Other,Basic,1.92,32,South America,Laptop,8.99,1,Gift Card,5,0.06,Horror,random,45887,xyz,maybe
CUS_4805,60,Other,Premium,8.4,53,Europe,TV,17.99,1,Credit Card,2,0.16,Documentary,trash,83588,temp,maybe
CUS_1900,37,Female,Basic,5.62,19,Asia,Laptop,8.99,1,Crypto,3,0.28,Romance,random,61540,abc,maybe
CUS_510,35,Female,Standard,8.39,0,,TV,13.99,0,Credit Card,2,8.39,Comedy,trash,20599,xyz,maybe
CUS_2413,56,Male,Basic,3.26,20,North America,Laptop,8.99,1,PayPal,3,0.16,Comedy,trash,24645,abc,yes
CUS_4473,60,Female,Basic,6.3,3,###,Mobile,8.99,0,Debit Card,2,1.57,Comedy,sample,70947,xyz,no
CUS_2050,62,Male,Standard,8.25,37,,Desktop,13.99,0,PayPal,5,0.22,Comedy,trash,87420,temp,yes
CUS_1048,36,Other,Basic,0.95,41,North America,Desktop,8.99,1,Gift Card,5,0.02,Documentary,dummy,44812,xyz,no
CUS_178,34,Female,Standard,3.85,55,South America,Desktop,13.99,1,Gift Card,3,0.07,Romance,sample,34144,none,yes
CUS_3909,32,Male,Premium,13.09,51,North America,Tablet,17.99,1,Crypto,2,0.25,Action,sample,68025,temp,yes
CUS_3050,69,Female,Premium,36.48,33,,Laptop,17.99,0,Debit Card,3,1.07,Drama,dummy,62975,abc,no
CUS_2616,49,Male,Basic,18.97,60,Oceania,Mobile,8.99,1,Gift Card,3,0.31,Action,trash,39138,abc,no
CUS_829,47,Female,Standard,4.13,30,South America,Tablet,13.99,1,Gift Card,2,0.13,Horror,sample,64522,none,maybe
CUS_1536,22,Male,Premium,37.12,36,Europe,Desktop,17.99,0,Debit Card,2,1.0,Sci-Fi,random,70746,xyz,yes
CUS_1761,54,Female,Basic,39.11,53,,Laptop,8.99,0,Gift Card,3,0.72,Horror,random,42449,temp,no
CUS_3012,64,Male,Standard,0.31,52,Europe,Desktop,13.99,1,Debit Card,1,0.01,Comedy,random,35261,xyz,maybe
CUS_712,28,Female,Standard,4.67,5,,Mobile,13.99,0,Crypto,2,0.78,Drama,sample,32919,xyz,no
CUS_4698,62,Male,Basic,3.31,21,Africa,TV,8.99,1,Gift Card,3,0.15,Action,sample,13273,xyz,yes
CUS_3905,55,Female,Premium,17.76,49,invalid,Tablet,17.99,1,Credit Card,3,0.36,Drama,sample,37601,xyz,maybe
CUS_2273,34,Male,Premium,26.14,15,Oceania,Mobile,17.99,0,Debit Card,3,1.63,Romance,trash,84653,none,maybe
CUS_4961,37,Other,Basic,55.15,59,North America,Mobile,8.99,0,Gift Card,4,0.92,Horror,trash,55214,xyz,no
CUS_927,70,Male,Basic,1.24,29,,Laptop,8.99,1,PayPal,1,0.04,Horror,random,8983,abc,no
CUS_1331,27,Other,Premium,30.11,3,Africa,Mobile,17.99,0,Crypto,3,7.53,Romance,trash,27319,xyz,yes
CUS_4734,39,Female,Standard,11.29,40,Europe,Laptop,13.99,1,Crypto,1,0.28,Documentary,dummy,93965,abc,no
CUS_2025,64,Other,Standard,8.08,12,error,Mobile,13.99,0,PayPal,4,0.62,Romance,dummy,40633,temp,maybe
CUS_1222,69,Other,Basic,13.94,32,invalid,TV,8.99,1,PayPal,1,0.42,Action,sample,5996,abc,no
CUS_1896,23,Female,Basic,21.34,19,South America,TV,8.99,0,Gift Card,2,1.07,Romance,dummy,14554,none,no
CUS_1617,61,Female,Standard,2.27,27,Oceania,Desktop,13.99,1,Credit Card,3,0.08,Documentary,random,19961,xyz,no
CUS_3815,31,Male,Premium,2.62,34,Oceania,Desktop,17.99,1,Crypto,4,0.07,Comedy,dummy,54286,temp,no
CUS_4483,70,Other,Premium,20.54,19,Europe,TV,17.99,0,Crypto,4,1.03,Horror,dummy,90400,temp,yes
CUS_3093,18,Other,Standard,3.54,45,Oceania,Mobile,13.99,1,Debit Card,5,0.08,Horror,trash,58826,none,yes
CUS_1564,44,Other,Standard,14.26,20,???,Laptop,13.99,0,PayPal,1,0.68,Sci-Fi,dummy,57325,xyz,maybe
CUS_2084,23,Female,Standard,2.63,4,Oceania,Mobile,13.99,0,PayPal,3,0.53,Comedy,sample,22084,xyz,yes
CUS_3420,44,Male,Basic,19.82,43,South America,Mobile,8.99,1,PayPal,2,0.45,Comedy,sample,72848,abc,yes
CUS_4185,53,Female,Standard,21.38,53,###,Tablet,13.99,0,Credit Card,5,0.4,Documentary,sample,52374,temp,no
CUS_3985,26,Male,Premium,8.13,12,South America,Laptop,17.99,0,Credit Card,4,0.63,Sci-Fi,trash,65698,none,yes
CUS_333,58,Other,Standard,24.34,31,Asia,Laptop,13.99,0,Crypto,1,0.76,Comedy,sample,63474,abc,yes
CUS_1056,34,Male,Premium,13.49,51,South America,Tablet,17.99,1,Debit Card,1,0.26,Horror,random,25939,abc,maybe
CUS_2474,66,Female,Basic,37.6,35,unknown,Mobile,8.99,0,Gift Card,3,1.04,Comedy,random,15412,temp,maybe
CUS_4183,58,Female,Basic,11.9,36,,Tablet,8.99,1,PayPal,3,0.32,Documentary,sample,6459,abc,no
CUS_1793,33,Other,Standard,7.06,16,Asia,TV,13.99,0,Debit Card,5,0.42,Comedy,dummy,56846,none,maybe
CUS_3154,21,Female,Basic,17.28,18,Africa,Mobile,8.99,0,PayPal,4,0.91,Documentary,dummy,71893,abc,yes
CUS_128,53,Female,Premium,1.36,35,South America,Mobile,17.99,1,Gift Card,2,0.04,Romance,dummy,91176,none,no
CUS_1254,51,Female,Premium,8.6,9,???,TV,17.99,0,Gift Card,1,0.86,Sci-Fi,trash,66384,abc,yes
CUS_2982,31,Other,Standard,2.44,17,South America,TV,13.99,1,Credit Card,3,0.14,Sci-Fi,random,54046,none,maybe
CUS_2472,57,Female,Basic,0.71,42,,TV,8.99,1,Debit Card,4,0.02,Sci-Fi,sample,29462,none,yes
CUS_2442,53,Male,Basic,7.21,53,North America,Mobile,8.99,1,Credit Card,3,0.13,Comedy,random,64458,abc,no
CUS_042,49,Other,Premium,2.05,14,,Tablet,17.99,0,Debit Card,5,0.14,Romance,random,92316,none,maybe
CUS_1318,55,Male,Basic,3.83,28,Europe,Desktop,8.99,1,Credit Card,4,0.13,Sci-Fi,trash,50400,temp,yes
CUS_504,20,Male,Standard,8.47,53,North America,TV,13.99,1,Gift Card,2,0.16,Horror,trash,66857,xyz,no
CUS_2757,49,Male,Standard,9.39,22,Europe,Laptop,13.99,0,Gift Card,1,0.41,Action,random,84851,none,yes
CUS_1100,24,Other,Standard,4.89,58,N/A,Mobile,13.99,1,Debit Card,2,0.08,Action,dummy,18846,abc,no
CUS_1633,38,Female,Standard,4.06,26,South America,Desktop,13.99,1,Crypto,5,0.15,Comedy,random,4396,temp,maybe
CUS_218,49,Other,Standard,2.26,31,invalid,Laptop,13.99,1,PayPal,5,0.07,Comedy,trash,68621,abc,maybe
CUS_186,47,Male,Standard,3.92,58,N/A,Tablet,13.99,1,PayPal,5,0.07,Horror,dummy,74483,abc,maybe
CUS_1330,31,Female,Premium,1.02,39,Oceania,Laptop,17.99,1,Crypto,3,0.03,Drama,random,24579,abc,maybe
CUS_2679,39,Female,Premium,4.25,21,###,Laptop,17.99,1,PayPal,3,0.19,Sci-Fi,trash,74156,none,no
CUS_1528,52,Male,Standard,11.84,36,Europe,Tablet,13.99,0,Credit Card,4,0.32,Horror,random,74519,xyz,no
CUS_3616,22,Other,Basic,25.18,39,,TV,8.99,0,Debit Card,5,0.63,Action,sample,30604,none,maybe
CUS_3316,60,Female,Standard,1.13,12,Asia,Laptop,13.99,1,Credit Card,2,0.09,Romance,sample,26875,abc,maybe
CUS_4522,60,Other,Premium,9.22,45,Oceania,Desktop,17.99,1,Crypto,2,0.2,Documentary,random,44955,none,no
CUS_4702,55,Male,Premium,6.14,25,Oceania,Desktop,17.99,0,Credit Card,4,0.24,Comedy,sample,57974,temp,no
CUS_088,61,Female,Standard,4.52,21,Europe,Tablet,13.99,1,Crypto,2,0.21,Drama,trash,98425,xyz,yes
CUS_1927,36,Other,Basic,13.88,27,,TV,8.99,0,PayPal,3,0.5,Horror,dummy,53555,temp,no
CUS_4678,68,Female,Basic,15.56,53,Asia,Mobile,8.99,1,PayPal,5,0.29,Horror,random,70860,temp,maybe
CUS_3035,24,Male,Basic,7.95,33,Africa,Tablet,8.99,1,PayPal,3,0.23,Drama,random,99681,temp,no
CUS_2511,34,Male,Standard,15.02,13,Europe,Mobile,13.99,0,PayPal,2,1.07,Romance,dummy,60948,xyz,maybe
CUS_3246,54,Male,Basic,25.24,43,South America,TV,8.99,0,Debit Card,5,0.57,Comedy,random,69018,none,maybe
CUS_2514,63,Other,Standard,3.13,45,,Laptop,13.99,1,Gift Card,2,0.07,Sci-Fi,sample,54479,none,no
CUS_729,47,Female,Standard,9.78,18,Asia,Tablet,13.99,0,Crypto,3,0.51,Comedy,sample,69176,none,maybe
CUS_3279,19,Female,Premium,0.1,24,,Mobile,17.99,0,Debit Card,5,0.0,Sci-Fi,dummy,74127,none,no
CUS_2128,50,Male,Premium,7.18,23,,TV,17.99,0,Credit Card,3,0.3,Action,sample,22074,abc,no
CUS_1917,59,Female,Standard,23.07,56,???,TV,13.99,0,Credit Card,2,0.4,Romance,dummy,60452,abc,no
CUS_2817,29,Female,Basic,1.77,47,Oceania,Laptop,8.99,1,Credit Card,3,0.04,Documentary,trash,78040,temp,maybe
CUS_511,31,Other,Basic,5.12,12,North America,TV,8.99,0,Debit Card,5,0.39,Action,sample,68244,abc,yes
CUS_743,60,Male,Premium,8.42,59,North America,Mobile,17.99,1,Debit Card,2,0.14,Sci-Fi,sample,7597,abc,yes
CUS_2078,58,Male,Standard,4.83,49,Asia,TV,13.99,1,PayPal,4,0.1,Documentary,trash,15232,xyz,yes
CUS_1993,27,Female,Basic,0.67,22,invalid,Mobile,8.99,1,Crypto,2,0.03,Drama,sample,30466,abc,yes
CUS_4476,41,Male,Basic,19.33,6,Europe,Laptop,8.99,0,Gift Card,5,2.76,Horror,sample,16400,abc,yes
CUS_4150,59,Other,Standard,19.18,20,N/A,Desktop,13.99,0,Crypto,2,0.91,Horror,trash,96776,abc,maybe
CUS_4993,34,Male,Standard,10.25,41,Oceania,Desktop,13.99,1,Crypto,3,0.24,Documentary,sample,17907,xyz,yes
CUS_2922,55,Female,Premium,2.01,24,N/A,Tablet,17.99,1,Debit Card,3,0.08,Sci-Fi,dummy,80181,abc,no
CUS_1670,37,Other,Premium,58.79,27,N/A,Mobile,17.99,0,Crypto,3,2.1,Drama,sample,35641,xyz,yes
CUS_4044,52,Other,Premium,3.1,6,Europe,Tablet,17.99,0,Credit Card,3,0.44,Documentary,random,84187,none,no
CUS_3054,65,Female,Premium,6.18,36,Europe,Laptop,17.99,1,Crypto,3,0.17,Drama,random,46706,temp,no
CUS_2440,61,Other,Standard,19.49,9,unknown,TV,13.99,0,PayPal,1,1.95,Drama,random,55544,temp,no
CUS_234,33,Female,Basic,0.14,37,Europe,TV,8.99,1,PayPal,5,0.0,Sci-Fi,dummy,50676,abc,maybe
CUS_4547,61,Male,Standard,13.1,45,error,Desktop,13.99,0,Credit Card,4,0.28,Comedy,sample,21929,abc,yes
CUS_933,61,Other,Premium,19.93,59,,Laptop,17.99,1,Credit Card,1,0.33,Action,random,66524,abc,maybe
CUS_2904,23,Female,Standard,14.92,13,,TV,13.99,0,Gift Card,2,1.07,Documentary,trash,47390,xyz,no
CUS_2112,63,Other,Standard,0.83,41,Asia,Mobile,13.99,1,Gift Card,2,0.02,Comedy,random,58089,abc,no
CUS_1881,65,Other,Standard,28.86,13,Asia,Laptop,13.99,0,Gift Card,4,2.06,Horror,trash,5638,temp,maybe
CUS_2621,21,Male,Standard,8.69,22,South America,Desktop,13.99,0,Credit Card,2,0.38,Horror,random,97402,abc,yes
CUS_2930,46,Female,Basic,12.12,41,South America,Tablet,8.99,1,Debit Card,2,0.29,Drama,trash,93756,xyz,no
CUS_1452,67,Other,Basic,15.16,2,Asia,Desktop,8.99,0,Debit Card,5,5.05,Romance,dummy,62064,none,yes
CUS_4199,33,Other,Premium,3.8,38,Oceania,Mobile,17.99,1,Crypto,2,0.1,Sci-Fi,dummy,54503,xyz,yes
CUS_2190,54,Other,Standard,3.22,12,Africa,Laptop,13.99,1,Credit Card,1,0.25,Drama,dummy,91098,none,no
CUS_1721,53,Other,Standard,7.16,33,Asia,Laptop,13.99,1,Debit Card,1,0.21,Drama,dummy,9536,xyz,maybe
CUS_2851,34,Male,Standard,2.94,43,???,Desktop,13.99,1,Credit Card,2,0.07,Sci-Fi,dummy,90017,temp,maybe
CUS_4238,56,Female,Standard,35.01,2,Asia,Desktop,13.99,0,Crypto,4,11.67,Sci-Fi,sample,65177,temp,maybe
CUS_027,24,Male,Premium,6.92,13,Africa,Desktop,17.99,0,Crypto,2,0.49,Action,random,15862,none,maybe
CUS_3309,46,Male,Standard,18.14,45,Europe,Desktop,13.99,1,Credit Card,2,0.39,Sci-Fi,random,49244,xyz,maybe
CUS_070,65,Other,Premium,37.82,31,error,Tablet,17.99,0,Gift Card,3,1.18,Sci-Fi,random,53074,temp,yes
CUS_2448,19,Female,Premium,1.8,4,Africa,Tablet,17.99,0,Debit Card,2,0.36,Documentary,random,28048,abc,yes
CUS_3525,49,Other,Standard,9.91,14,,Laptop,13.99,0,Credit Card,3,0.66,Documentary,sample,93038,temp,yes
CUS_1941,37,Female,Standard,10.29,49,South America,Desktop,13.99,1,Crypto,1,0.21,Drama,random,58464,temp,no
CUS_3106,19,Female,Standard,18.18,48,Asia,TV,13.99,1,Gift Card,3,0.37,Romance,sample,37616,xyz,no
CUS_790,24,Other,Standard,10.67,28,,Tablet,13.99,0,PayPal,1,0.37,Horror,sample,9583,abc,maybe
CUS_4614,58,Male,Basic,6.35,23,Africa,Laptop,8.99,0,Credit Card,2,0.26,Comedy,dummy,66645,xyz,maybe
CUS_382,70,Other,Premium,13.24,1,Africa,TV,17.99,0,Gift Card,5,6.62,Drama,random,21430,xyz,no
CUS_3581,26,Female,Basic,0.11,55,South America,Laptop,8.99,1,Crypto,4,0.0,Sci-Fi,sample,68510,none,yes
CUS_3814,69,Male,Standard,11.83,7,Oceania,TV,13.99,0,Debit Card,4,1.48,Documentary,trash,21419,xyz,maybe
CUS_4081,60,Female,Basic,4.46,10,Europe,Laptop,8.99,1,Gift Card,5,0.41,Action,dummy,76489,none,maybe
CUS_4693,67,Male,Premium,18.54,58,,Laptop,17.99,0,PayPal,5,0.31,Comedy,dummy,24275,xyz,no
CUS_4582,39,Other,Premium,15.64,24,,Desktop,17.99,0,Credit Card,4,0.63,Romance,sample,2757,xyz,maybe
CUS_497,54,Male,Basic,5.47,36,South America,Mobile,8.99,1,Credit Card,1,0.15,Comedy,dummy,48435,xyz,maybe
CUS_4248,45,Female,Premium,0.12,14,Europe,TV,17.99,0,Debit Card,5,0.01,Documentary,sample,55231,xyz,maybe
CUS_2441,39,Other,Standard,14.12,12,Europe,Desktop,13.99,0,Credit Card,5,1.09,Documentary,dummy,41935,none,maybe
CUS_3897,28,Other,Basic,4.82,31,,Desktop,8.99,1,Crypto,5,0.15,Drama,dummy,85721,temp,maybe
CUS_909,23,Other,Basic,11.37,16,invalid,TV,8.99,0,Credit Card,3,0.67,Horror,trash,66668,temp,no
CUS_1175,35,Male,Standard,4.13,32,Africa,TV,13.99,1,Credit Card,1,0.13,Horror,random,68711,none,maybe
CUS_1164,66,Male,Premium,32.92,33,Asia,Mobile,17.99,0,Debit Card,4,0.97,Drama,sample,83521,none,yes
CUS_2084,23,Female,Standard,2.63,4,Oceania,Mobile,13.99,0,PayPal,3,0.53,Comedy,sample,22084,xyz,yes
CUS_020,21,Female,Standard,15.53,27,South America,Laptop,13.99,0,Credit Card,1,0.55,Comedy,dummy,85485,abc,no
CUS_1898,29,Other,Premium,14.26,23,South America,Laptop,17.99,0,PayPal,5,0.59,Horror,trash,91370,abc,yes
CUS_1653,18,Female,Standard,9.29,52,Asia,Mobile,13.99,1,PayPal,2,0.18,Horror,sample,29321,xyz,maybe
CUS_4730,47,Female,Premium,34.18,50,,Desktop,17.99,0,Crypto,4,0.67,Drama,dummy,36910,xyz,maybe
CUS_3650,54,Female,Premium,22.73,39,Europe,TV,17.99,0,PayPal,5,0.57,Sci-Fi,dummy,89008,abc,yes
CUS_3768,22,Male,Premium,1.78,17,Africa,Desktop,17.99,1,Gift Card,4,0.1,Documentary,random,7797,abc,no
CUS_3266,64,Female,Standard,0.02,36,###,TV,13.99,1,Gift Card,3,0.0,Documentary,dummy,6818,abc,no
CUS_240,62,Male,Basic,7.85,53,Europe,Mobile,8.99,1,PayPal,2,0.15,Romance,random,49504,temp,no
CUS_3077,26,Male,Basic,25.49,35,South America,Mobile,8.99,0,Crypto,3,0.71,Romance,dummy,80257,abc,maybe
CUS_961,50,Other,Premium,21.92,6,invalid,Mobile,17.99,0,PayPal,1,3.13,Documentary,dummy,39741,abc,maybe
CUS_4715,53,Male,Basic,2.42,11,,Desktop,8.99,1,Gift Card,5,0.2,Action,random,11845,xyz,yes
CUS_2518,60,Male,Basic,4.37,59,North America,Laptop,8.99,1,Crypto,2,0.07,Sci-Fi,dummy,56906,xyz,no
CUS_4344,23,Other,Premium,30.22,27,South America,Desktop,17.99,0,Gift Card,1,1.08,Sci-Fi,random,96626,temp,maybe
CUS_1839,58,Female,Standard,17.9,52,Oceania,Desktop,13.99,1,Crypto,4,0.34,Documentary,sample,69740,abc,maybe
CUS_787,23,Female,Basic,8.26,33,Europe,Desktop,8.99,1,Gift Card,5,0.24,Horror,sample,20720,abc,maybe
CUS_557,43,Male,Standard,31.73,34,Asia,TV,13.99,0,Credit Card,3,0.91,Horror,trash,58531,temp,maybe
CUS_1812,48,Other,Basic,1.61,41,Africa,Laptop,8.99,1,Credit Card,2,0.04,Drama,trash,67631,temp,maybe
CUS_309,48,Female,Premium,16.1,20,South America,Mobile,17.99,0,Gift Card,4,0.77,Romance,dummy,21746,none,no
CUS_4148,32,Male,Basic,24.51,50,,Laptop,8.99,1,PayPal,3,0.48,Romance,dummy,94055,temp,maybe
CUS_4524,29,Female,Basic,8.55,40,North America,Tablet,8.99,1,PayPal,1,0.21,Romance,random,72711,temp,yes
CUS_2198,22,Female,Basic,16.66,18,South America,Mobile,8.99,0,PayPal,1,0.88,Comedy,dummy,17622,none,yes
CUS_1555,22,Other,Standard,25.13,1,Africa,Desktop,13.99,0,Gift Card,2,12.56,Romance,trash,47622,temp,yes
CUS_2035,57,Other,Standard,7.92,19,Oceania,Mobile,13.99,0,Gift Card,2,0.4,Horror,trash,11615,none,no
CUS_3743,31,Female,Basic,2.82,51,North America,Desktop,8.99,1,Credit Card,2,0.05,Action,random,29436,xyz,no
CUS_3540,26,Other,Standard,18.76,34,invalid,Tablet,13.99,0,Credit Card,2,0.54,Romance,sample,7347,xyz,maybe
CUS_2253,32,Female,Standard,1.7,45,N/A,Mobile,13.99,1,Gift Card,5,0.04,Comedy,dummy,9618,none,yes
CUS_2096,36,Female,Premium,4.26,21,Europe,TV,17.99,0,PayPal,4,0.19,Horror,dummy,84056,xyz,yes
CUS_3938,28,Male,Basic,0.43,6,,TV,8.99,1,Credit Card,3,0.06,Drama,dummy,25920,abc,yes
CUS_1386,29,Other,Standard,4.33,25,Europe,Mobile,13.99,0,Credit Card,4,0.17,Romance,trash,39297,xyz,maybe
CUS_1955,35,Other,Basic,2.19,5,Oceania,Laptop,8.99,1,Gift Card,5,0.36,Action,random,22113,abc,no
CUS_1666,35,Other,Basic,8.87,10,Oceania,Laptop,8.99,0,Credit Card,2,0.81,Drama,sample,76945,none,no
CUS_4295,49,Male,Standard,10.66,38,Asia,TV,13.99,1,PayPal,3,0.27,Drama,sample,2995,none,yes
CUS_4706,55,Female,Basic,7.86,36,North America,Desktop,8.99,1,Credit Card,4,0.21,Horror,sample,39559,xyz,no
CUS_2914,56,Female,Basic,23.72,13,South America,Mobile,8.99,0,Debit Card,1,1.69,Comedy,sample,24051,xyz,no
CUS_4271,24,Male,Standard,7.75,25,,Laptop,13.99,0,Crypto,5,0.3,Action,sample,73638,abc,maybe
CUS_3495,38,Female,Standard,2.44,11,Oceania,Laptop,13.99,1,Gift Card,5,0.2,Documentary,sample,59606,xyz,maybe
CUS_2424,40,Female,Standard,30.74,55,Oceania,Tablet,13.99,0,Crypto,3,0.55,Drama,dummy,36969,xyz,yes
CUS_1079,61,Other,Premium,2.22,43,Asia,TV,17.99,1,Gift Card,4,0.05,Documentary,trash,10874,abc,no
CUS_4879,62,Other,Basic,17.15,24,Europe,TV,8.99,0,PayPal,5,0.69,Comedy,dummy,49165,abc,maybe
CUS_4023,43,Male,Premium,13.49,8,Europe,Desktop,17.99,0,Gift Card,4,1.5,Documentary,trash,80892,abc,yes
CUS_4523,44,Female,Premium,5.79,8,South America,TV,17.99,0,Gift Card,3,0.64,Documentary,sample,34667,abc,no
CUS_1362,23,Other,Basic,28.57,55,Oceania,Desktop,8.99,0,PayPal,3,0.51,Drama,random,85267,xyz,yes
CUS_1194,34,Female,Basic,0.95,44,Asia,Mobile,8.99,1,PayPal,4,0.02,Action,sample,80220,none,no
CUS_3298,70,Male,Basic,2.22,12,Asia,Laptop,8.99,1,PayPal,3,0.17,Romance,trash,57791,abc,maybe
CUS_1415,48,Other,Basic,6.63,10,unknown,Tablet,8.99,0,PayPal,2,0.6,Documentary,random,92747,temp,maybe
CUS_1184,40,Female,Basic,1.79,14,South America,Laptop,8.99,1,PayPal,1,0.12,Documentary,trash,73906,temp,no
CUS_1748,53,Male,Basic,0.09,18,Africa,Mobile,8.99,1,PayPal,3,0.0,Comedy,random,64107,abc,yes
CUS_2690,68,Other,Basic,0.12,26,###,TV,8.99,1,Crypto,2,0.0,Documentary,trash,99450,abc,maybe
CUS_2622,57,Male,Standard,12.67,50,error,TV,13.99,1,Crypto,2,0.25,Documentary,sample,39598,abc,yes
CUS_4865,61,Male,Standard,2.19,48,,Laptop,13.99,1,PayPal,3,0.04,Documentary,random,17956,none,maybe
CUS_2674,40,Female,Standard,12.53,30,unknown,Mobile,13.99,0,Crypto,4,0.4,Documentary,random,16160,none,yes
CUS_223,52,Female,Standard,2.62,43,error,Mobile,13.99,1,Gift Card,5,0.06,Documentary,sample,78331,temp,no
CUS_1484,58,Female,Basic,5.87,37,Europe,TV,8.99,1,PayPal,5,0.15,Sci-Fi,random,64443,xyz,no
CUS_1674,48,Male,Basic,3.88,17,South America,Mobile,8.99,1,Debit Card,1,0.22,Action,random,62950,temp,no
CUS_1516,36,Other,Premium,12.74,58,Asia,Desktop,17.99,1,Crypto,2,0.22,Drama,sample,81912,temp,no
CUS_4705,31,Other,Standard,23.56,40,North America,Tablet,13.99,0,Crypto,5,0.57,Sci-Fi,trash,4217,abc,no
